,WVHT_max,DPD_at_peak,DPD_mean,APD_mean,MWD_at_peak,MWD_mean,wave_power,WVHT_max_2d_avg,MWD_2d_avg,APD_2d_avg,DPD_mean_2d_avg,wave_power_2d_avg,WVHT_max_3d_avg,MWD_3d_avg,APD_3d_avg,DPD_mean_3d_avg,wave_power_3d_avg,WVHT_max_MWD_interact,WVHT_max_DPD_mean_interact,WVHT_max_2d_avg_log,APD_2d_avg_log,wave_power_2d_avg_log,WVHT_max_3d_avg_log,MWD_wave_power_interact_log,nshor,DPD_mean_wave_power_interact^2,WVHT_max_APD_interact^2,WVHT_max_APD_interact_log^2,day_cos,is_winter
2010-09-08,1.21,7.69,8.147142857142857,5.082857142857143,34.0,37.42857142857143,5.360562284256559,1.2349999999999999,33.5,5.199999999999999,7.928956043956042,5.364399911359067,1.2166666666666666,37.0,5.153333333333332,7.542334332334331,4.943623903590677,41.14,9.858042857142856,0.8042412280655321,1.8245492920510458,1.8507199481239462,0.7960045659996531,5.210901094861737,1.0,1907.3542263849704,38.08124099999999,3.8810777547430786,-0.38442104726885545,0
2010-09-09,1.17,9.09,8.969999999999999,5.111428571428571,34.0,80.85714285714286,5.398695183673469,1.19,34.0,5.274999999999999,8.558571428571426,5.379628733965033,1.2133333333333332,33.666666666666664,5.283333333333333,8.275970695970694,5.375831668797134,39.78,10.494899999999998,0.7839015438284094,1.8365734850178475,1.8531099034949785,0.7944996748202328,5.21795096948594,1.0,2345.106124671907,40.659752250000004,3.9931999779797924,-0.3684843993077793,0
2010-09-10,1.16,9.09,8.404615384615385,4.855384615384616,31.0,62.84615384615385,4.852817463359128,1.165,32.5,5.124999999999999,8.68730769230769,5.125756323516317,1.18,33.0,5.116666666666667,8.507252747252744,5.204024977096331,35.96,9.749353846153845,0.7724203614544531,1.8123787564307905,1.8125022301980105,0.7793248768009976,5.020171951042612,1.0,1663.503042003732,31.002623999999997,3.542712120609775,-0.35243871088460327,0
2010-09-11,0.99,7.69,7.679230769230769,4.6692307692307695,42.0,62.0,3.136727213245334,1.075,36.5,4.8199999999999985,8.041923076923075,3.9947723383022495,1.1066666666666667,35.666666666666664,5.03,8.35128205128205,4.462746620092589,41.58,7.602438461538462,0.7299611536826616,1.7613002617433462,1.6083918331443445,0.7451069194906563,4.888411484957089,1.0,580.2149851665838,22.959430559999998,3.0849711417884165,-0.33628873017668287,0
2010-09-12,0.88,7.14,7.613333333333333,4.37,37.0,91.16666666666667,2.5700181296296294,0.935,39.5,4.52,7.64628205128205,2.8533726714375005,1.01,36.666666666666664,4.613333333333333,7.899059829059827,3.519854268744643,32.56,6.6997333333333335,0.6601073264817452,1.7083778602890038,1.3489487833745741,0.6981347220709844,4.56529223318162,1.0,382.8441926329591,13.660416000000001,2.3923151728081176,-0.32003923622313857,0
2010-09-13,0.87,11.76,7.335,4.145,318.0,78.125,2.451013171875,0.875,177.5,4.184999999999999,7.474166666666665,2.5105156507523336,0.9133333333333334,132.33333333333334,4.403333333333333,7.542521367521367,2.719252838249934,276.66,6.38145,0.6286086594223741,1.6457698416814903,1.2557629357339462,0.6488469216633654,6.65983504075923,1.0,323.21501420720585,13.16165841,2.3473402200223585,-0.30369503751065885,0
2010-09-14,0.98,6.67,6.942857142857143,4.218571428571429,47.0,88.42857142857143,2.892769766763849,0.925,182.5,4.204999999999999,7.13892857142857,2.6718914693194433,0.91,134.0,4.203333333333334,7.297063492063491,2.637933689422772,46.06,6.804,0.6549259677397475,1.649619702066932,1.3007069160358937,0.6471032420585385,4.919690219620242,1.0,403.370560176267,17.26568704,2.6896193979566747,-0.28726097055059635,0
2010-09-15,1.16,6.25,5.759166666666668,4.434166666666666,44.0,47.666666666666664,3.317407981481483,1.0699999999999998,45.5,4.344999999999999,6.351011904761904,3.1050888741226848,1.0033333333333332,136.33333333333334,4.286666666666666,6.679007936507936,2.8870636400400564,51.04,6.6806333333333345,0.7275486072772777,1.6761615444770084,1.4122273928826197,0.6948124598790064,4.9902009353590415,1.0,365.02033913742,26.646244,3.3065836521564953,-0.2707418984477642,0
2010-09-16,1.13,5.56,6.038571428571429,4.79,54.0,52.857142857142854,3.310671432944607,1.1449999999999998,49.0,4.639999999999999,5.898869047619047,3.3140397072130634,1.0899999999999999,48.333333333333336,4.506666666666667,6.2468650793650795,3.1736163937299255,61.019999999999996,6.823585714285715,0.7631395523799802,1.7298840655099672,1.4618747521928168,0.7371640659767196,5.191713063145763,1.0,399.669105435005,29.788672409999993,3.4793597120767106,-0.2541427094613622,0
2010-09-17,1.16,5.56,5.825384615384616,4.468461538461539,49.0,67.6923076923077,3.475238324988622,1.1449999999999998,51.5,4.6899999999999995,5.93197802197802,3.3929548789666333,1.15,49.0,4.61,5.874374236874236,3.36777257980485,56.839999999999996,6.757446153846154,0.7631395523799802,1.7387102481382395,1.4800020938201641,0.7654678421395714,5.143338631870551,1.0,409.8438240253103,27.857283999999996,3.3747580608821734,-0.23746831555846756,0
2010-09-18,1.34,15.38,15.405000000000001,5.369999999999999,322.0,323.5,12.496836878906254,1.25,185.5,4.999999999999999,10.615192307692306,7.986037601947457,1.21,141.66666666666666,4.9433333333333325,9.089652014652014,6.427582212279773,431.48,20.6427,0.8109302162163288,1.791759469228055,2.1956719951426025,0.7929925155296614,8.300275587359542,4.0,37061.552455698366,53.33380900000001,4.480067081384297,-0.2207236509605022,0
2010-09-19,2.35,13.33,13.33,7.915,321.0,316.875,27.4996337890625,1.8449999999999998,321.5,7.09,14.367499999999998,19.998235333984397,1.616666666666667,230.66666666666666,6.243333333333333,11.520128205128204,14.49056966431907,754.35,31.3255,1.045563067578294,2.0906287310704004,3.0444384024775317,0.9619012431262075,9.085727088401224,7.0,134373.65170980408,420.88574025000014,9.417371442554925,-0.20391367068311472,0
2010-09-20,2.0,12.5,12.42,7.534285714285715,321.0,322.0,22.3170797755102,2.175,321.0,8.235,12.874999999999996,24.90835678228637,1.8966666666666667,321.3333333333333,7.3066666666666675,13.718333333333334,20.771183481159596,642.0,24.84,1.155307632344655,2.223000613651203,3.2545655723500726,1.063560650609191,8.876932998969988,6.0,76827.71620034365,239.6304,7.852030748956821,-0.18704334906991657,0
2010-09-21,1.73,11.76,11.19,6.966363636363636,331.0,328.09090909090907,13.631866078512397,1.8649999999999995,326.0,7.595000000000001,11.804999999999996,17.97447292701132,2.026666666666667,324.3333333333333,7.973333333333334,12.313333333333333,21.14952654769498,572.63,19.3587,1.0525683501667027,2.1511806388348127,2.943094545663294,1.1074619039450924,8.414750120760225,4.0,23268.62897951042,166.11343225000002,6.922482825419272,-0.17011767832049052,0
2010-09-22,1.45,9.88,9.761111111111111,6.163333333333333,338.0,338.0,8.33295209876543,1.5899999999999994,334.5,6.915,10.475555555555552,10.982409088638933,1.7266666666666666,330.0,7.19,11.123703703703702,14.760632650929288,490.09999999999997,14.153611111111111,0.9516578757114461,2.0687596933329755,2.483439665011721,1.003079861946546,7.9436186653031156,4.0,6616.011987549033,85.58100099999999,5.416675609244503,-0.15314166701312007,0
2010-09-23,1.9,14.29,14.653333333333332,9.212222222222223,331.0,331.44444444444446,21.871682921810695,1.6749999999999994,334.5,7.885,12.207222222222219,15.102317510288081,1.6933333333333334,333.3333333333333,7.739999999999999,11.868148148148146,14.612167033029452,628.9,27.84133333333333,0.9839493803479696,2.1843644616066147,2.778963206369758,0.9907795838648943,8.887449279293666,5.0,102715.80177370238,318.301281,8.62030355469867,-0.13612033862266704,0
2010-09-24,1.96,11.76,12.26083333333333,8.83,335.0,331.5,17.35402181510416,1.9299999999999995,333.0,9.325,13.45708333333333,19.612852368457446,1.7699999999999998,334.6666666666667,8.343333333333334,12.22509259259259,15.852885611893376,656.6,24.03123333333333,1.0750024230289759,2.3345681388470965,3.025914782631412,1.018847320199247,8.668126812006236,5.0,45273.102381738936,329.40798015999997,8.715967990049819,-0.11905873003404988,0
2010-09-25,1.39,11.11,10.981111111111112,7.716666666666667,339.0,328.8888888888889,9.326684709876542,1.6749999999999994,337.0,8.85,11.620972222222218,13.34035326249037,1.75,335.0,9.03,12.631759259259256,16.18412981559708,471.21,15.263744444444445,0.9839493803479696,2.2874714551839976,2.663077469630273,1.0116009116784799,8.059195953453743,4.0,10489.315854166573,137.63043855999996,6.472379131803294,-0.10196189005174576,0
2010-09-26,2.64,12.5,13.111428571428572,10.47,338.0,341.57142857142856,39.21312541107872,2.0149999999999997,338.5,9.445,12.04626984126984,24.269905060477647,1.9966666666666668,337.3333333333333,9.383333333333333,12.117791005291004,21.964610645353087,892.32,34.61417142857143,1.1035998301791488,2.346123395008529,3.2296141643878076,1.0975005598154193,9.492132864018837,9.0,264340.0351167624,761.097744,11.242522153160673,-0.08483487790576538,0
2010-09-27,2.47,16.67,14.781428571428572,10.29857142857143,346.0,338.2857142857143,34.89383968950437,2.5549999999999997,342.0,10.92,13.94642857142857,37.05348255029156,2.1666666666666665,341.0,10.093333333333334,12.957989417989417,27.81121660348649,854.6200000000001,36.510128571428574,1.268355063255204,2.4782176616372036,3.638992605751321,1.1526795099383853,9.398831899672953,7.0,266029.8325688922,791.4825688900002,11.369587209199265,-0.06768276175455074,0
2010-09-28,3.21,13.33,12.722499999999998,10.339166666666667,333.0,334.75,51.48811653124999,2.84,339.5,11.02,13.751964285714283,43.190978110377195,2.7733333333333334,339.0,10.83,13.538452380952378,41.865027210610975,1068.93,40.83922499999999,1.3454723665996355,2.4865719291070616,3.788520653099483,1.3279587841069271,9.749551846553201,12.0,429100.41027861397,1168.71678225,12.678317341437587,-0.050510617185222886,0
2010-09-29,2.31,11.76,11.440833333333332,8.886666666666667,352.0,344.4166666666667,25.912359306712965,2.76,342.5,9.895,12.081666666666663,38.70023791898149,2.6633333333333336,343.6666666666667,10.393333333333333,12.981587301587298,37.43143850915572,813.12,26.428324999999997,1.324418957401803,2.388303968396583,3.6813571805966356,1.2983734797474205,9.118460853075401,7.0,87887.92925452419,445.77565956000007,9.5863538733262,-0.033323525711631344,0
2010-09-30,2.19,15.38,15.024000000000001,8.808,319.0,313.5,29.718380952000004,2.2499999999999996,335.5,8.93,13.232416666666664,27.8153701293565,2.57,334.6666666666667,9.503333333333332,13.062444444444443,35.70628559665427,698.61,32.90256,1.178654996341646,2.295560478057081,3.360908929829784,1.2725655957915476,9.157062322284041,6.0,199352.38731458606,364.6877702400001,9.00336390473437,-0.016126573270657762,0
2010-10-01,1.93,13.33,13.467142857142857,8.274285714285714,310.0,315.7142857142857,19.854471294460637,2.0599999999999996,314.5,8.725000000000001,14.245571428571427,24.786426123230335,2.1433333333333335,327.0,8.863333333333335,13.310658730158728,25.161737184391146,598.3,25.991585714285712,1.1184149159642893,2.27469988950451,3.2498482342236357,1.1452838079772565,8.725163992721782,5.0,71493.66937111727,283.88543121000004,8.305589009363457,0.0010751512827973377,0
2010-10-02,2.29,11.76,11.415384615384614,8.077692307692306,333.0,337.61538461538464,24.257354574419665,2.1099999999999994,321.5,8.620000000000001,12.441263736263732,22.055912934440165,2.1366666666666667,320.6666666666667,8.653333333333334,13.302175824175825,24.610068940293377,762.57,26.141230769230766,1.1346227261911426,2.263844264677615,3.1379222629852968,1.1431606649291786,8.996986132770356,6.0,76677.50449220129,379.77824641,9.119400213996526,0.018276557681691223,0
2010-10-03,1.74,10.53,10.51090909090909,6.656363636363636,335.0,335.6363636363636,14.450224084147253,2.0149999999999997,334.0,7.635,10.96314685314685,19.353789329283472,1.986666666666667,326.0,8.0,11.797812187812186,19.520683317675797,582.9,18.288981818181817,1.1035998301791488,2.155823711598642,3.0132671023812763,1.0941579383187294,8.485047008838212,4.0,23069.05070119897,138.35405376,6.484679301398896,0.03547255575312556,0
2010-10-04,1.68,7.14,7.148888888888887,5.832222222222222,35.0,32.77777777777778,8.773275308641974,1.7099999999999997,185.0,6.275,8.829898989898986,11.611749696394629,1.9033333333333333,234.33333333333334,7.02,9.691727531727528,15.82695132240291,58.8,12.01013333333333,0.9969486348916095,1.9844438130575563,2.5346288950217595,1.0658595021963018,5.730309617458302,3.0,3933.69433229168,94.61841984,5.630097133907662,0.052658056924614005,0
2010-10-05,1.74,9.09,8.776666666666667,6.0,48.0,68.5,10.770920370370371,1.7099999999999997,41.5,5.965,7.962777777777775,9.772097839506188,1.72,139.33333333333334,6.2299999999999995,8.81215488215488,11.331473254386479,83.52,15.271400000000002,0.9969486348916095,1.940897607231769,2.37695925766954,1.000631880307906,6.249983307435024,2.0,8936.446075549791,114.13930896000001,6.042679143570009,0.06982797572987089,0
2010-10-06,1.11,8.33,8.610833333333334,5.152500000000001,51.0,34.833333333333336,3.87882462181713,1.4249999999999998,49.5,5.79,8.693749999999998,7.324872496093764,1.5099999999999998,44.666666666666664,5.79,8.178796296296296,7.8076734336097715,56.61000000000001,9.558025,0.8858315243894465,1.9154509415706047,2.119247719964687,0.9202827531436925,5.2924001730006065,2.0,1115.5541448338429,36.46227456000001,3.8078873060944516,0.0869772313136861,0
2010-10-07,1.69,9.88,11.04,7.061666666666667,333.0,332.0,13.290335333333333,1.4,192.0,6.445,9.825416666666664,8.584579977575245,1.5133333333333334,144.0,6.343333333333334,9.475833333333332,9.31336010850689,562.77,18.6576,0.8754687373538999,2.0075426661359725,2.260155554731527,0.921609893351755,8.39540552276019,4.0,21528.314270467246,158.52069025,6.8088171160751605,0.1041007489354265,0
2010-10-08,1.76,10.53,10.523,8.32,331.0,329.8,13.8253331215,1.7249999999999996,332.0,8.035,10.781499999999998,13.55783422741668,1.5199999999999998,238.33333333333334,7.169999999999999,10.057944444444443,10.331497692216766,582.5600000000001,18.52048,1.0024684281152072,2.201105924044192,2.6781292835874555,0.9242589015233319,8.42883951683174,4.0,21165.588563951827,230.16530943999996,7.746379710864179,0.12119346147073601,0
2010-10-09,1.52,11.11,10.934285714285716,5.859999999999999,325.0,327.0,11.359171973760928,1.6399999999999997,328.0,7.39,10.728642857142855,12.59225254763048,1.6566666666666665,329.6666666666667,7.409999999999999,10.83242857142857,12.824946809531367,494.0,16.620114285714287,0.9707789171582246,2.127040520479115,2.609499964805495,0.977072204134014,8.214121542300944,4.0,15426.740888401298,87.66951424000001,5.467464828889164,0.13825031091098192,0
2010-10-10,1.79,11.76,11.320769230769232,6.468461538461538,326.0,330.6923076923077,16.09312323350023,1.6549999999999998,325.5,6.4399999999999995,11.127527472527472,13.726147603630594,1.6900000000000002,327.3333333333333,7.166666666666667,10.926018315018316,13.759209442920332,583.54,20.264176923076924,0.9764446546939021,2.006870848845,2.68962466223125,0.9895411936137478,8.565480024006261,4.0,33191.93329073423,144.69202944,6.590322232084174,0.15526624985999563,0
2010-10-11,1.6,9.88,10.234545454545453,6.034545454545455,343.0,344.6363636363636,11.89376404282494,1.6949999999999998,334.5,6.454999999999999,10.777657342657339,13.9934436381626,1.6366666666666667,331.3333333333333,6.3566666666666665,10.829866799866798,13.115353083361976,548.8000000000001,16.375272727272726,0.9913982043609604,2.0088849482167017,2.707613014761027,0.9695154931114528,8.313989774289034,3.0,14817.52795050099,98.08921600000004,5.707940696636274,0.17223624302768112,0
2010-10-12,1.58,10.53,9.57,5.908181818181819,11.0,8.181818181818182,10.753203954545457,1.5899999999999999,177.0,6.114999999999999,9.902272727272724,11.323483998685212,1.6566666666666665,226.66666666666666,6.316666666666666,10.375104895104894,12.913363743623487,17.380000000000003,15.120600000000001,0.9516578757114463,1.9622052315418157,2.511506710228297,0.977072204134014,4.781517629081168,2.0,10590.089774316719,91.07266624000002,5.548291223516395,0.18915526872004093,0
2010-10-13,1.23,8.33,8.438571428571427,5.761428571428572,24.0,26.285714285714285,5.566150600583088,1.4049999999999998,17.5,6.159999999999999,9.004285714285711,8.159677277564287,1.47,126.0,6.170000000000001,9.414372294372292,9.40437286598444,29.52,10.379442857142855,0.8775499035577244,1.9685099809725541,2.214810946358432,0.9042181506398859,4.902215395250096,2.0,2206.214664533051,59.666355360000004,4.692091874238157,0.20601832032517084,0
2010-10-14,1.31,9.88,10.205,5.81,331.0,333.1666666666667,7.88784136111111,1.2699999999999998,177.5,6.059999999999999,9.32178571428571,6.7269959808471125,1.3733333333333333,122.0,6.053333333333334,9.404523809523807,8.069065305413163,433.61,13.36855,0.8197798314933112,1.9544450515051506,2.044720168807286,0.8642954367557747,7.867823821008921,2.0,6479.512816478775,58.52862016,4.655261763974728,0.22282040779479959,0
2010-10-15,1.32,8.33,8.414444444444445,5.885555555555556,353.0,315.22222222222223,6.069624453360769,1.315,342.0,6.014999999999999,9.30972222222222,6.978732907235953,1.2866666666666668,236.0,6.103333333333334,9.019338624338623,6.507872138351601,465.96000000000004,11.107066666666668,0.8394096875381973,1.948050713554424,2.0767796152998823,0.8270951530696843,7.670231409498635,2.0,2608.402070493184,66.76197264000002,4.9107646886043534,0.2395565591209271,0
2010-10-16,1.37,8.33,8.413333333333334,5.614999999999999,25.0,18.75,6.811671291666666,1.3449999999999998,189.0,6.124999999999999,8.413888888888888,6.440647872513732,1.3333333333333333,236.33333333333334,6.03,9.010925925925925,6.923045702046127,34.25,11.526266666666668,0.8522854018982425,1.963609726154714,2.006957924692731,0.8472978603872036,5.143368431567949,2.0,3284.3055644633605,68.92652484000001,4.974019216668419,0.2562218218071163,0
2010-10-17,1.41,9.09,8.634,5.832,18.0,23.7,8.185588893000004,1.3899999999999997,21.5,5.9399999999999995,8.523666666666664,7.498630092333349,1.366666666666667,132.0,6.023333333333333,8.48725925925926,7.022294879342425,25.38,12.17394,0.8712933659434192,1.937301774518713,2.1399049848998573,0.8614824953791601,4.999510981561118,2.0,4994.867211271851,67.34171843999998,4.92785465042463,0.27281126433402,0
2010-10-18,1.15,8.33,8.764285714285716,6.075714285714286,34.0,28.142857142857142,5.138411282798836,1.2799999999999998,26.0,5.999999999999999,8.699142857142856,6.662000087899434,1.3099999999999998,25.666666666666668,6.02,8.603873015873015,6.711890489155114,39.099999999999994,10.078928571428573,0.8241754429663494,1.9459101490553132,2.036273057750584,0.8372475245337021,5.168812050476342,1.0,2028.1066045636726,50.50944899999999,4.379510004865341,0.2893199776186952,0
2010-10-19,0.74,8.33,8.238571428571428,5.897142857142858,30.0,31.428571428571427,1.8887849737609328,0.9449999999999997,32.0,5.924999999999999,8.50142857142857,3.5135981282798987,1.0999999999999999,27.333333333333332,5.890000000000001,8.545619047619047,5.070928383186537,22.2,6.096542857142857,0.6652619770704095,1.935138052073402,1.5070946465809774,0.7419373447293772,4.054625244475224,1.0,242.14129508809927,17.604737640000003,2.7154116227283054,0.3057430764672831,0
2010-10-20,2.42,11.11,13.06857142857143,10.09,333.0,333.85714285714283,33.24805928279883,1.5799999999999996,181.5,7.944999999999999,10.653571428571425,17.568422128279895,1.4366666666666665,132.33333333333334,7.3566666666666665,10.023809523809524,13.425085179786144,805.86,31.625942857142856,0.9477893989335259,2.1910947169606825,2.9214624028951,0.8906309850935774,9.312229205017134,8.0,188794.28009472013,611.6916097600001,10.547885897244884,0.3220757010206112,0
2010-10-21,2.6,13.33,12.942499999999999,9.585,335.0,339.5,34.34463256445312,2.51,334.0,9.899999999999999,13.005535714285712,33.79634592362599,1.92,232.66666666666666,8.49,11.416547619047618,23.160492273670908,871.0,33.6505,1.2556160374777743,2.388762789235098,3.549512379072657,1.0715836162801904,9.350663192602923,8.0,197585.05682150653,620.4084640000001,10.59210742747962,0.3383130181923067,0
2010-10-22,1.48,10.53,10.956249999999999,8.0475,345.0,342.125,10.357080078125,2.0399999999999996,340.0,8.799999999999999,11.949374999999996,22.350856321289076,2.1666666666666665,337.6666666666667,9.273333333333333,12.322440476190474,25.983257308458928,510.59999999999997,16.215249999999997,1.1118575154181303,2.282382385676526,3.150633656731069,1.1526795099383853,8.181494591008217,5.0,12876.520840680218,140.88740415999996,6.527350196429694,0.3544502230989869,0
2010-10-23,0.97,14.29,14.69875,5.17375,318.0,323.125,6.0693090927734366,1.2249999999999996,331.5,6.604999999999999,12.827499999999997,8.213194585449232,1.6833333333333333,332.6666666666667,7.596666666666667,12.865833333333333,16.923673911783798,308.46,14.2577875,0.7997569156182034,2.028805925711256,2.220636650651528,0.9870598027623623,7.565814147825513,2.0,7958.648380409459,25.34417649,3.2308619402734564,0.3704825404820963,0
2010-10-24,1.19,13.33,12.704444444444443,5.3500000000000005,317.0,317.44444444444446,7.810912027434843,1.0799999999999996,317.5,5.344999999999999,13.701597222222219,6.940110560104154,1.2133333333333332,326.6666666666667,6.236666666666667,12.786481481481479,8.079100399444371,377.22999999999996,15.118288888888886,0.7323678937132264,1.8476671011663508,2.071927199608467,0.7944996748202328,7.814827293837968,3.0,9847.247414688001,42.837025,4.083976555956278,0.3864052261209853,0
2010-10-25,1.62,11.11,11.19,5.768888888888889,318.0,321.3333333333333,12.700898666666667,1.4049999999999996,317.5,5.714999999999999,11.94722222222222,10.255905347050769,1.2599999999999998,317.6666666666667,5.54,12.864398148148148,8.860373262291594,515.1600000000001,18.1278,0.8775499035577243,1.9043438299752007,2.420892910666103,0.8153648132841944,8.303971697288173,4.0,20198.963069518824,92.28676356000001,5.57657101855187,0.40221356823680365,0
2010-10-26,1.68,10.53,8.131,5.331999999999999,321.0,128.3,9.855784309499999,1.6499999999999995,319.5,5.619999999999999,9.660499999999997,11.278341488083347,1.4966666666666668,318.6666666666667,5.579999999999999,10.675148148148146,10.122531667867115,539.28,13.66008,0.9745596399981307,1.8900953699489167,2.5078368556241784,0.9149565088610184,8.059815680475433,2.0,6422.000029161641,79.58067264,5.265343189393417,0.41790288888678667,0
2010-10-27,2.03,7.14,7.385,5.805000000000001,31.0,29.4,12.58299133,1.8549999999999995,176.0,5.634999999999999,7.757999999999997,11.219387819750015,1.7766666666666664,223.33333333333334,5.733333333333333,8.902,11.713224768722169,62.92999999999999,14.991549999999998,1.0490718431079733,1.8923586677841706,2.503023855905105,1.0212511675106415,5.968893556062982,2.0,8635.128287308351,146.38096143999996,6.617862355543468,0.4334685453485363,0
2010-10-28,2.12,7.69,7.69,5.905,33.0,27.5,15.818853347222229,2.0749999999999997,32.0,6.074999999999999,7.537499999999998,14.200922338611129,1.9433333333333331,128.33333333333334,5.82,7.735333333333332,12.752542995574023,69.96000000000001,16.3028,1.123304901258481,1.9565674435293012,2.7213561061830482,1.0795427259477588,6.259623834980521,4.0,14797.98828813268,172.20787984000003,7.010794599088419,0.4489059314938798,0
2010-10-29,2.17,8.33,8.33,6.38,16.0,15.166666666666666,17.603167142361116,2.1449999999999996,24.5,6.26,8.009999999999998,16.711010244791687,2.1066666666666665,26.666666666666668,6.16,7.801666666666666,15.33500393986106,34.72,18.0761,1.1458138901524038,1.9823798288367047,2.874186493916634,1.13355034002939,5.644211768675779,4.0,21501.642071290797,188.68044321000002,7.237715519044324,0.4642104791518923,0
2010-10-30,1.72,7.69,8.107142857142858,6.259999999999999,18.0,14.428571428571429,10.883500109329443,1.9449999999999994,17.0,6.324999999999999,8.218571428571426,14.243333625845294,2.003333333333333,22.333333333333332,6.28,8.04238095238095,14.768506866304207,30.96,13.944285714285716,1.0801088171035498,1.991293154903131,2.724142268191355,1.0997227829521368,5.282711231683912,3.0,7785.254668491868,118.16559616,6.120913043425087,0.4793776594606945,0
2010-10-31,1.49,14.29,13.550769230769228,6.343076923076923,319.0,328.84615384615387,13.076235725079648,1.6049999999999995,168.5,6.609999999999999,10.82895604395604,11.97986791720456,1.793333333333333,117.66666666666667,6.516666666666667,9.995970695970696,13.854300992256682,475.31,20.19064615384615,0.95743267520533,2.0294631718735943,2.5633995353539505,1.027235625825882,8.336227322374333,3.0,31397.37793141572,105.69896100000001,5.871510023716728,0.4944029842076182,0
2010-11-01,2.25,18.18,18.96,10.404285714285717,339.0,338.0,29.604085959183685,1.8699999999999997,329.0,9.924999999999999,16.255384615384614,21.34016084213168,1.8199999999999996,225.33333333333334,8.723333333333334,13.539304029304029,17.85460726453087,762.75,42.660000000000004,1.0543120297715296,2.3910537409816537,3.1063859933524545,1.036736884950022,9.21401213680608,10.0,315050.3592245451,848.99390625,11.599270951559701,0.5092820071573356,1
2010-11-02,5.03,16.67,16.67,13.9025,331.0,328.375,141.30997509374998,3.6399999999999997,335.0,13.77,17.814999999999998,85.45703052646685,2.9233333333333333,329.6666666666667,11.479999999999999,16.393589743589743,61.33009892600438,1664.93,83.85010000000001,1.534714366238164,2.6925980965432883,4.45964753359378,1.3669416326040758,10.75309563707144,18.0,5549027.01760028,5385.754511290002,18.569985523435854,0.5240103253675756,1
2010-11-03,3.77,14.29,13.94076923076923,9.324615384615383,328.0,329.0,77.18680563222576,4.3999999999999995,329.5,12.16,15.305384615384614,109.24839036298789,3.6833333333333336,332.6666666666667,12.423333333333334,16.523589743589742,82.70028889505308,1236.56,52.5567,1.6863989535702286,2.5771819258971713,4.70273591433818,1.5440101071116452,10.139281637254136,12.0,1157869.495482485,1345.57646041,13.170985075371483,0.5385835804920232,1
2010-11-04,3.99,13.33,13.02,8.767000000000001,339.0,337.8,88.11311691000003,3.88,333.5,9.495,13.480384615384613,82.64996127111291,4.263333333333334,332.6666666666667,11.193333333333333,14.543589743589743,102.20329921199186,1352.6100000000001,51.9498,1.5851452198650557,2.3508989532725963,4.426640964445433,1.660764539599441,10.304654993303751,12.0,1316143.0564813896,1365.11036676,13.221957641827382,0.5529974600700271,1
2010-11-05,2.73,12.5,12.61,7.830999999999999,340.0,333.7,42.6218,3.3599999999999994,339.5,8.565,12.814999999999998,65.36745845500003,3.4966666666666666,335.6666666666667,8.953333333333335,13.19025641025641,69.30724084740854,928.2,34.4253,1.4724720573609429,2.258110602892216,4.195206852843179,1.5033363815515548,9.581380481089191,8.0,288864.2168789663,461.60952201,9.689852975463536,0.5672476988027229,1
2010-11-06,1.95,11.76,10.553749999999999,6.5975,336.0,304.75,17.744226002929683,2.3399999999999994,338.0,7.204999999999999,11.581874999999997,30.183013001464857,2.89,338.3333333333333,7.890000000000001,12.06125,49.49304763764318,655.1999999999999,20.5798125,1.2059708069886088,2.104743724542054,3.4398734914646947,1.358409157630355,8.693339040554122,4.0,35069.35070784006,162.63900900000002,6.870988166378751,0.5813300798152042,1
2010-11-07,1.86,7.69,8.8,5.843076923076922,44.0,57.61538461538461,12.237269585798822,1.9049999999999996,190.0,6.284999999999999,9.676874999999999,14.990747794364268,2.18,240.0,6.8133333333333335,10.654583333333333,24.20109852957611,81.84,16.368000000000002,1.0664333903038745,1.985817439647168,2.772010292129102,1.1568811967920856,6.290531308188618,3.0,11596.699389937628,125.79416964000004,6.263658433024786,0.5952404359043674,1
2010-11-08,1.96,13.33,12.196153846153846,6.9907692307692315,343.0,271.0769230769231,19.30445118229404,1.9099999999999997,193.5,6.574999999999999,10.498076923076923,15.770860384046445,1.9233333333333331,241.0,6.563333333333333,10.516634615384614,16.428648923674125,672.28,23.90446153846154,1.068153081183401,2.0248533513954325,2.8196428794711474,1.0727245177159819,8.798217161141968,5.0,55432.02022112142,194.74760704,7.31734454755257,0.6089746507720486,1
2010-11-09,1.43,11.11,10.186,6.353999999999999,331.0,156.2,8.7400973,1.6949999999999994,337.0,6.684999999999999,11.19107692307692,14.022274241147034,1.75,239.33333333333334,6.466666666666666,10.394051282051281,13.42727268936423,473.33,14.56598,0.9913982043609603,2.039270376990559,2.709534049064898,1.0116009116784799,7.970385303240681,3.0,7925.741044623771,79.87890625,5.273064783597846,0.6225286602431057,1
2010-11-10,1.43,12.5,12.57076923076923,6.4438461538461524,325.0,322.9230769230769,10.534486854346838,1.43,328.0,6.509999999999999,11.378384615384613,9.637292077173434,1.6066666666666667,333.0,6.713333333333334,11.650974358974358,12.859678445546903,464.75,17.9762,0.8878912573524571,2.016235465776043,2.3643659474968,0.95807226588911,8.138771558063953,4.0,17536.80523788873,93.72369720999998,5.609677731160333,0.6358984534680745,1
